id,university,department,score
912,BAHCESEHIR UNIVERSITESI,Hemsirelik,431.05
1013,ACIBADEM MEHMET ALI AYDINLAR UNIVERSITESI,Hemsirelik,425.11
1366,DICLE UNIVERSITESI,Hemsirelik,404.28
1391,ISTANBUL MEDIPOL UNIVERSITESI,Hemsirelik,402.60
1463,BEZM-I ÂLEM VAKIF UNIVERSITESI,Hemsirelik,399.35
1560,BASKENT UNIVERSITESI,Hemsirelik,395.17
1580,ANKARA MEDIPOL UNIVERSITESI,Hemsirelik,394.38
1620,YEDITEPE UNIVERSITESI,Hemsirelik,392.66
1663,VAN YUZUNCU YIL UNIVERSITESI,Hemsirelik,390.34
1738,ISTANBUL UNIVERSITESI,Hemsirelik,386.60
1761,IZMIR EKONOMI UNIVERSITESI,Hemsirelik,385.68
1890,BIRUNI UNIVERSITESI,Hemsirelik,381.12
1896,KTO KARATAY UNIVERSITESI,Hemsirelik,380.89
1927,LOKMAN HEKIM UNIVERSITESI,Hemsirelik,379.56
1980,SAGLIK BILIMLERI UNIVERSITESI,Hemsirelik,377.47
2005,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Hemsirelik,376.31
2015,MARDIN ARTUKLU UNIVERSITESI,Hemsirelik,375.89
2018,ATILIM UNIVERSITESI,Hemsirelik,375.79
2019,YUKSEK IHTISAS UNIVERSITESI,Hemsirelik,375.79
2020,NUH NACI YAZGAN UNIVERSITESI,Hemsirelik,375.70
2027,KOCAELI UNIVERSITESI,Hemsirelik,375.53
2028,ISTINYE UNIVERSITESI,Hemsirelik,375.51
2050,ISTANBUL BILGI UNIVERSITESI,Hemsirelik,374.88
2070,UFUK UNIVERSITESI,Hemsirelik,374.13
2084,ANTALYA BILIM UNIVERSITESI,Hemsirelik,373.69
2146,ISTANBUL MEDENIYET UNIVERSITESI,Hemsirelik,371.53
2148,BATMAN UNIVERSITESI,Hemsirelik,371.40
2201,ISTANBUL AYDIN UNIVERSITESI,Hemsirelik,369.21
2233,IZMIR DEMOKRASI UNIVERSITESI,Hemsirelik,368.00
2237,USKUDAR UNIVERSITESI,Hemsirelik,367.89
2238,HALIC UNIVERSITESI,Hemsirelik,367.83
2244,TARSUS UNIVERSITESI,Hemsirelik,367.65
2264,SANKO UNIVERSITESI,Hemsirelik,366.81
2334,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Hemsirelik,363.94
2338,IZMIR TINAZTEPE UNIVERSITESI,Hemsirelik,363.82
2340,ISTANBUL OKAN UNIVERSITESI,Hemsirelik,363.75
2347,HASAN KALYONCU UNIVERSITESI,Hemsirelik,363.33
2366,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Hemsirelik,362.94
2373,TOROS UNIVERSITESI,Hemsirelik,362.60
2378,ISTANBUL BEYKENT UNIVERSITESI,Hemsirelik,362.39
2380,ORDU UNIVERSITESI,Hemsirelik,362.38
2384,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Hemsirelik,362.32
2386,AKDENIZ UNIVERSITESI,Hemsirelik,362.24
2426,BALIKESIR UNIVERSITESI,Hemsirelik,360.88
2447,ISTANBUL YENI YUZYIL UNIVERSITESI,Hemsirelik,360.44
2458,MALTEPE UNIVERSITESI,Hemsirelik,360.13
2468,ADIYAMAN UNIVERSITESI,Hemsirelik,359.92
2469,ISTANBUL KULTUR UNIVERSITESI,Hemsirelik,359.88
2486,ISTANBUL ATLAS UNIVERSITESI,Hemsirelik,359.51
2519,GAZIANTEP ISLAM BILIM VE TEKNOLOJI UNIVERSITESI,Hemsirelik,358.31
2523,KOCAELI SAGLIK VE TEKNOLOJI UNIVERSITESI,Hemsirelik,358.18
2549,ISTANBUL GEDIK UNIVERSITESI,Hemsirelik,357.11
2555,KIRIKKALE UNIVERSITESI,Hemsirelik,356.87
2556,HATAY MUSTAFA KEMAL UNIVERSITESI,Hemsirelik,356.72
2560,YALOVA UNIVERSITESI,Hemsirelik,356.46
2586,FENERBAHCE UNIVERSITESI,Hemsirelik,355.71
2593,DEMIROGLU BILIM UNIVERSITESI,Hemsirelik,355.50
2598,MALATYA TURGUT OZAL UNIVERSITESI,Hemsirelik,355.38
2599,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Hemsirelik,355.37
2610,SIIRT UNIVERSITESI,Hemsirelik,355.05
2635,ISTANBUL KENT UNIVERSITESI,Hemsirelik,353.89
2639,ISTANBUL GELISIM UNIVERSITESI,Hemsirelik,353.81
2654,ISTANBUL AREL UNIVERSITESI,Hemsirelik,353.37
2661,ISTANBUL GALATA UNIVERSITESI,Hemsirelik,353.23
2676,ISTANBUL NISANTASI UNIVERSITESI,Hemsirelik,352.79
2677,MUNZUR UNIVERSITESI,Hemsirelik,352.74
2688,DOGUS UNIVERSITESI,Hemsirelik,352.32
2713,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Hemsirelik,351.62
2714,NIGDE OMER HALISDEMIR UNIVERSITESI,Hemsirelik,351.49
2720,OSMANIYE KORKUT ATA UNIVERSITESI,Hemsirelik,351.26
2726,USAK UNIVERSITESI,Hemsirelik,351.15
2759,AKSARAY UNIVERSITESI,Hemsirelik,350.20
2769,SAKARYA UYGULAMALI BILIMLER UNIVERSITESI,Hemsirelik,350.02
2773,BITLIS EREN UNIVERSITESI,Hemsirelik,349.69
2783,BINGOL UNIVERSITESI,Hemsirelik,349.10
2796,ERZURUM TEKNIK UNIVERSITESI,Hemsirelik,348.64
2801,AVRASYA UNIVERSITESI,Hemsirelik,348.59
2817,KIRSEHIR AHI EVRAN UNIVERSITESI,Hemsirelik,348.16
2832,KARAMANOGLU MEHMETBEY UNIVERSITESI,Hemsirelik,347.73
2837,NECMETTIN ERBAKAN UNIVERSITESI,Hemsirelik,347.49
2844,RECEP TAYYIP ERDOGAN UNIVERSITESI,Hemsirelik,347.35
2846,KAPADOKYA UNIVERSITESI,Hemsirelik,347.28
111,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Hukuk,511.46
163,ISTANBUL UNIVERSITESI,Hukuk,500.00
165,ANKARA UNIVERSITESI,Hukuk,500.00
179,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Hukuk,497.14
184,BOGAZICI UNIVERSITESI,Hukuk,496.69
230,OZYEGIN UNIVERSITESI,Hukuk,490.95
239,YEDITEPE UNIVERSITESI,Hukuk,489.54
315,ALTINBAS UNIVERSITESI,Hukuk,479.33
442,BAHCESEHIR UNIVERSITESI,Hukuk,466.08
504,DOKUZ EYLUL UNIVERSITESI,Hukuk,460.00
596,BASKENT UNIVERSITESI,Hukuk,452.87
606,ISTANBUL BILGI UNIVERSITESI,Hukuk,452.17
647,IBN HALDUN UNIVERSITESI,Hukuk,449.31
795,MEF UNIVERSITESI,Hukuk,438.18
809,KADIR HAS UNIVERSITESI,Hukuk,437.64
816,CANKAYA UNIVERSITESI,Hukuk,436.89
830,ANKARA SOSYAL BILIMLER UNIVERSITESI,Hukuk,435.47
851,IZMIR EKONOMI UNIVERSITESI,Hukuk,434.25
852,ISTANBUL MEDIPOL UNIVERSITESI,Hukuk,434.13
884,ANKARA MEDIPOL UNIVERSITESI,Hukuk,432.55
934,ISTANBUL KULTUR UNIVERSITESI,Hukuk,429.68
940,MALTEPE UNIVERSITESI,Hukuk,429.34
943,ATILIM UNIVERSITESI,Hukuk,429.15
945,YASAR UNIVERSITESI,Hukuk,428.90
974,ISTANBUL TICARET UNIVERSITESI,Hukuk,427.16
991,ISTANBUL BEYKENT UNIVERSITESI,Hukuk,426.45
1011,UFUK UNIVERSITESI,Hukuk,425.17
1014,ISTANBUL 29 MAYIS UNIVERSITESI,Hukuk,425.10
1029,ANKARA BILIM UNIVERSITESI,Hukuk,423.79
1038,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Hukuk,423.41
1039,ISTANBUL AYDIN UNIVERSITESI,Hukuk,423.40
1084,PIRI REIS UNIVERSITESI,Hukuk,421.12
1085,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Hukuk,421.08
1132,ISTANBUL OKAN UNIVERSITESI,Hukuk,418.30
1133,DOGUS UNIVERSITESI,Hukuk,418.24
1144,ISTANBUL YENI YUZYIL UNIVERSITESI,Hukuk,417.62
1167,IZMIR KATIP CELEBI UNIVERSITESI,Hukuk,416.43
1168,ANTALYA BILIM UNIVERSITESI,Hukuk,416.41
1186,ISTANBUL GEDIK UNIVERSITESI,Hukuk,415.11
1241,NUH NACI YAZGAN UNIVERSITESI,Hukuk,411.31
1302,KTO KARATAY UNIVERSITESI,Hukuk,408.04
1353,HASAN KALYONCU UNIVERSITESI,Hukuk,404.90
1367,MARMARA UNIVERSITESI,Hukuk,404.17
1397,CAG UNIVERSITESI,Hukuk,402.34
1498,DOGU AKDENIZ UNIVERSITESI,Hukuk,397.73
1625,LEFKE AVRUPA UNIVERSITESI,Hukuk,392.30
1629,YAKIN DOGU UNIVERSITESI,Hukuk,391.91
1647,ULUSLARARASI KIBRIS UNIVERSITESI,Hukuk,391.16
1661,GIRNE AMERIKAN UNIVERSITESI,Hukuk,390.43
1673,GIRNE UNIVERSITESI,Hukuk,389.93
1708,ULUSLARARASI FINAL UNIVERSITESI,Hukuk,388.58
1729,ADA KENT UNIVERSITESI,Hukuk,387.13
1730,KIBRIS ILIM UNIVERSITESI,Hukuk,387.06
818,ISTANBUL TEKNIK UNIVERSITESI,Ic Mimarlik,436.81
1228,MEF UNIVERSITESI,Ic Mimarlik,411.97
1330,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Ic Mimarlik,406.14
1436,YEDITEPE UNIVERSITESI,Ic Mimarlik,400.40
1527,ISTANBUL BILGI UNIVERSITESI,Ic Mimarlik,396.50
1948,MARMARA UNIVERSITESI,Ic Mimarlik,378.77
2024,ISTANBUL UNIVERSITESI,Ic Mimarlik,375.66
2076,CANKAYA UNIVERSITESI,Ic Mimarlik,373.97
2345,MALTEPE UNIVERSITESI,Ic Mimarlik,363.42
2471,ESKISEHIR TEKNIK UNIVERSITESI,Ic Mimarlik,359.85
2591,ISTANBUL BEYKENT UNIVERSITESI,Ic Mimarlik,355.57
2651,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Ic Mimarlik,353.47
2920,ISTANBUL AYDIN UNIVERSITESI,Ic Mimarlik,344.50
658,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,448.57
674,OZYEGIN UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,447.56
910,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,431.13
1128,BAHCESEHIR UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,418.49
1440,KADIR HAS UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,400.22
1537,IZMIR EKONOMI UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,396.14
1596,TED UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,393.70
1676,HACETTEPE UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,389.86
1734,YASAR UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,386.86
1792,BASKENT UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,384.83
1947,ISTANBUL MEDIPOL UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,378.81
2035,ANKARA MEDIPOL UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,375.40
2085,ATILIM UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,373.65
2134,ANKARA BILIM UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,372.13
2216,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,368.51
2307,ISTANBUL KULTUR UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,364.74
2421,ISTANBUL OKAN UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,361.13
2445,OSTIM TEKNIK UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,360.49
2446,ANTALYA BILIM UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,360.48
2575,ISIK UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,356.13
2601,AVRASYA UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,355.36
2624,ISTINYE UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,354.44
2646,BIRUNI UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,353.64
2650,FENERBAHCE UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,353.51
2666,ISTANBUL TICARET UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,353.07
2771,ALTINBAS UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,349.76
2820,HASAN KALYONCU UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,348.13
2838,ISTANBUL GELISIM UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,347.40
2856,ISTANBUL GALATA UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,347.16
2877,ISTANBUL ATLAS UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,346.25
2883,ANTALYA BELEK UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,346.14
2889,ISTANBUL GEDIK UNIVERSITESI,Ic Mimarlik ve Cevre Tasarimi,345.88
1501,TED UNIVERSITESI,Iktisadi ve Idari Bilimler Programlari,397.60
3,BOGAZICI UNIVERSITESI,Iktisat,557.00
164,ANADOLU UNIVERSITESI,Iktisat,500.00
188,GALATASARAY UNIVERSITESI,Iktisat,496.10
213,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Iktisat,493.81
245,ORTA DOGU TEKNIK UNIVERSITESI,Iktisat,488.77
335,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Iktisat,477.00
558,TURK-ALMAN UNIVERSITESI,Iktisat,455.98
831,YILDIZ TEKNIK UNIVERSITESI,Iktisat,435.35
1275,MARMARA UNIVERSITESI,Iktisat,409.26
1357,HACETTEPE UNIVERSITESI,Iktisat,404.72
1631,BASKENT UNIVERSITESI,Iktisat,391.84
1913,IBN HALDUN UNIVERSITESI,Iktisat,380.21
2031,ISTANBUL TICARET UNIVERSITESI,Iktisat,375.50
2223,CANKAYA UNIVERSITESI,Iktisat,368.35
2382,ATILIM UNIVERSITESI,Iktisat,362.36
2413,DOKUZ EYLUL UNIVERSITESI,Iktisat,361.31
2746,ISTANBUL BEYKENT UNIVERSITESI,Iktisat,350.57
2798,ISTANBUL MEDENIYET UNIVERSITESI,Iktisat,348.62
2848,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Iktisat,347.22
2859,ISIK UNIVERSITESI,Iktisat,347.06
2885,EGE UNIVERSITESI,Iktisat,346.02
829,MARMARA UNIVERSITESI,Ilahiyat,435.53
1343,ANKARA UNIVERSITESI,Ilahiyat,405.43
1717,ISTANBUL UNIVERSITESI,Ilahiyat,387.77
2161,ISTANBUL 29 MAYIS UNIVERSITESI,Ilahiyat,371.00
2679,BURSA ULUDAG UNIVERSITESI,Ilahiyat,352.68
2909,ANKARA SOSYAL BILIMLER UNIVERSITESI,Ilahiyat,344.74
228,GALATASARAY UNIVERSITESI,Iletisim,491.00
1586,HACETTEPE UNIVERSITESI,Iletisim Bilimleri,394.10
2374,DOGUS UNIVERSITESI,Iletisim Bilimleri,362.55
2320,ISTANBUL KULTUR UNIVERSITESI,Iletisim Sanatlari,364.29
807,ISTANBUL BILGI UNIVERSITESI,Iletisim Tasarimi ve Yonetimi,437.70
2683,ANADOLU UNIVERSITESI,Iletisim Tasarimi ve Yonetimi,352.50
463,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Iletisim ve Tasarimi,464.00
1088,YILDIZ TEKNIK UNIVERSITESI,Iletisim ve Tasarimi,420.81
1208,BASKENT UNIVERSITESI,Iletisim ve Tasarimi,413.22
1351,OZYEGIN UNIVERSITESI,Iletisim ve Tasarimi,405.00
1474,KTO KARATAY UNIVERSITESI,Iletisim ve Tasarimi,398.98
1503,ISTANBUL KULTUR UNIVERSITESI,Iletisim ve Tasarimi,397.53
2309,ISTANBUL BEYKENT UNIVERSITESI,Iletisim ve Tasarimi,364.62
2409,ISTANBUL NISANTASI UNIVERSITESI,Iletisim ve Tasarimi,361.47
2530,BEYKOZ UNIVERSITESI,Iletisim ve Tasarimi,357.92
2566,ISTANBUL GALATA UNIVERSITESI,Iletisim ve Tasarimi,356.34
2595,ISTANBUL GELISIM UNIVERSITESI,Iletisim ve Tasarimi,355.42
575,ORTA DOGU TEKNIK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,454.84
584,HACETTEPE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,453.96
640,BOGAZICI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,449.78
689,GAZI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,446.15
761,CUKUROVA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,440.72
778,BASKENT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,439.47
813,ANADOLU UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,437.46
844,MARMARA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,434.62
849,DICLE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,434.50
880,AKDENIZ UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,432.68
882,TED UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,432.65
913,GAZIANTEP UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,430.90
918,ERCIYES UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,430.59
922,BURSA ULUDAG UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,430.40
925,DOKUZ EYLUL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,430.19
939,SELCUK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,429.35
947,YILDIZ TEKNIK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,428.87
966,MERSIN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,427.89
971,ESKISEHIR OSMANGAZI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,427.26
985,ONDOKUZ MAYIS UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,426.60
1020,YEDITEPE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,424.58
1025,PAMUKKALE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,424.40
1057,NECMETTIN ERBAKAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,422.22
1062,AYDIN ADNAN MENDERES UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,421.94
1097,SULEYMAN DEMIREL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,420.01
1136,VAN YUZUNCU YIL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,418.04
1141,MUGLA SITKI KOCMAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,417.75
1146,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,417.33
1151,CANAKKALE ONSEKIZ MART UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,417.18
1185,KOCAELI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,415.31
1196,INONU UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,414.16
1209,ISTANBUL UNIVERSITESI-CERRAHPASA,Ilkogretim Matematik Ogretmenligi,413.17
1216,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,412.85
1258,FIRAT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,410.60
1270,BALIKESIR UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,409.42
1287,HARRAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,408.85
1292,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,408.56
1301,NIGDE OMER HALISDEMIR UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,408.06
1304,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,407.98
1312,AFYON KOCATEPE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,407.16
1314,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,407.05
1316,SIVAS CUMHURIYET UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,406.95
1328,ISTANBUL MEDENIYET UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,406.23
1329,ISTANBUL MEDIPOL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,406.20
1345,ISTANBUL AYDIN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,405.29
1346,ISTANBUL 29 MAYIS UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,405.24
1373,KIRIKKALE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,403.53
1384,ATATURK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,402.94
1386,BIRUNI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,402.82
1410,MALTEPE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,401.79
1419,ADIYAMAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,401.47
1443,USAK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,400.02
1452,SAKARYA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,399.82
1478,ORDU UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,398.75
1486,TRABZON UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,398.16
1507,AKSARAY UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,397.45
1543,KUTAHYA DUMLUPINAR UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,395.84
1561,IZMIR DEMOKRASI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,395.15
1565,KIRSEHIR AHI EVRAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,395.03
1574,TRAKYA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,394.62
1597,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,393.56
1605,AMASYA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,393.40
1632,KARAMANOGLU MEHMETBEY UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,391.81
1633,MANISA CELÂL BAYAR UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,391.75
1642,DUZCE UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,391.34
1655,TOKAT GAZIOSMANPASA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,390.69
1718,SINOP UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,387.76
1740,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,386.56
1775,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,385.29
1787,HATAY MUSTAFA KEMAL UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,385.02
1815,KASTAMONU UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,384.21
1822,GIRESUN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,383.96
1834,SIIRT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,383.38
1838,BARTIN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,383.34
1841,YOZGAT BOZOK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,383.22
1846,KILIS 7 ARALIK UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,383.06
1868,RECEP TAYYIP ERDOGAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,382.21
1920,MUS ALPARSLAN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,379.80
1952,ARTVIN CORUH UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,378.49
2063,BAYBURT UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,374.44
2079,AGRI IBRAHIM CECEN UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,373.84
2121,LEFKE AVRUPA UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,372.28
2123,KAFKAS UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,372.23
2271,HAKKARI UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,366.49
2357,DOGU AKDENIZ UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,363.09
2774,YAKIN DOGU UNIVERSITESI,Ilkogretim Matematik Ogretmenligi,349.63
452,HACETTEPE UNIVERSITESI,Ingiliz Dilbilimi,465.13
1669,MERSIN UNIVERSITESI,Ingiliz Dilbilimi,390.11
113,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Ingiliz Dili ve Edebiyati,511.36
180,BOGAZICI UNIVERSITESI,Ingiliz Dili ve Edebiyati,497.10
262,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Ingiliz Dili ve Edebiyati,486.99
364,HACETTEPE UNIVERSITESI,Ingiliz Dili ve Edebiyati,473.79
367,ULUSLARARASI SARAYBOSNA UNIVERSITESI,Ingiliz Dili ve Edebiyati,473.50
396,YEDITEPE UNIVERSITESI,Ingiliz Dili ve Edebiyati,470.28
439,ISTANBUL BILGI UNIVERSITESI,Ingiliz Dili ve Edebiyati,466.49
512,TED UNIVERSITESI,Ingiliz Dili ve Edebiyati,459.33
514,ISTANBUL UNIVERSITESI,Ingiliz Dili ve Edebiyati,458.99
633,EGE UNIVERSITESI,Ingiliz Dili ve Edebiyati,450.38
643,ANKARA UNIVERSITESI,Ingiliz Dili ve Edebiyati,449.66
662,YASAR UNIVERSITESI,Ingiliz Dili ve Edebiyati,448.22
743,CANKAYA UNIVERSITESI,Ingiliz Dili ve Edebiyati,442.16
762,ISTANBUL 29 MAYIS UNIVERSITESI,Ingiliz Dili ve Edebiyati,440.65
863,AKDENIZ UNIVERSITESI,Ingiliz Dili ve Edebiyati,433.52
878,ISTANBUL KULTUR UNIVERSITESI,Ingiliz Dili ve Edebiyati,432.76
891,ISTINYE UNIVERSITESI,Ingiliz Dili ve Edebiyati,432.08
907,ANKARA SOSYAL BILIMLER UNIVERSITESI,Ingiliz Dili ve Edebiyati,431.47
923,ISTANBUL AYDIN UNIVERSITESI,Ingiliz Dili ve Edebiyati,430.37
936,ATILIM UNIVERSITESI,Ingiliz Dili ve Edebiyati,429.48
1012,DOGUS UNIVERSITESI,Ingiliz Dili ve Edebiyati,425.16
1022,ANKARA HACI BAYRAM VELI UNIVERSITESI,Ingiliz Dili ve Edebiyati,424.48
1045,ISTANBUL ATLAS UNIVERSITESI,Ingiliz Dili ve Edebiyati,422.99
1080,ISTANBUL BEYKENT UNIVERSITESI,Ingiliz Dili ve Edebiyati,421.33
1105,FENERBAHCE UNIVERSITESI,Ingiliz Dili ve Edebiyati,419.38
1143,CANAKKALE ONSEKIZ MART UNIVERSITESI,Ingiliz Dili ve Edebiyati,417.66
1171,ISTANBUL NISANTASI UNIVERSITESI,Ingiliz Dili ve Edebiyati,416.14
1189,ISTANBUL YENI YUZYIL UNIVERSITESI,Ingiliz Dili ve Edebiyati,414.83
1191,IZMIR DEMOKRASI UNIVERSITESI,Ingiliz Dili ve Edebiyati,414.59
1206,KOCAELI UNIVERSITESI,Ingiliz Dili ve Edebiyati,413.44
1224,ISTANBUL GELISIM UNIVERSITESI,Ingiliz Dili ve Edebiyati,412.23
1260,ISTANBUL TOPKAPI UNIVERSITESI,Ingiliz Dili ve Edebiyati,410.27
1266,MUGLA SITKI KOCMAN UNIVERSITESI,Ingiliz Dili ve Edebiyati,409.69
1286,IZMIR KATIP CELEBI UNIVERSITESI,Ingiliz Dili ve Edebiyati,408.88
