id,university,department,score
6836,DOKUZ EYLUL UNIVERSITESI,Endustri Muhendisligi,144.00
6464,HARRAN UNIVERSITESI,Endustri Muhendisligi,144.00
6820,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Endustri Muhendisligi,144.00
6706,BURSA TEKNIK UNIVERSITESI,Endustri Muhendisligi,144.00
6502,HITIT UNIVERSITESI,Endustri Muhendisligi,144.00
6522,SAKARYA UNIVERSITESI,Endustri Muhendisligi,144.00
6456,IZMIR BAKIRCAY UNIVERSITESI,Endustri Muhendisligi,144.00
6733,DUZCE UNIVERSITESI,Endustri Muhendisligi,144.00
6658,BALIKESIR UNIVERSITESI,Endustri Muhendisligi,144.00
6766,KIRIKKALE UNIVERSITESI,Endustri Muhendisligi,144.00
6555,SIVAS CUMHURIYET UNIVERSITESI,Endustri Muhendisligi,144.00
6569,ONDOKUZ MAYIS UNIVERSITESI,Endustri Muhendisligi,144.00
6764,KAYSERI UNIVERSITESI,Endustri Muhendisligi,144.00
6601,OSMANIYE KORKUT ATA UNIVERSITESI,Endustri Muhendisligi,144.00
6607,PAMUKKALE UNIVERSITESI,Endustri Muhendisligi,144.00
6829,AKSARAY UNIVERSITESI,Endustri Muhendisligi,144.00
7001,ESKISEHIR OSMANGAZI UNIVERSITESI,Endustri Muhendisligi,105.00
6492,ERCIYES UNIVERSITESI,Endustriyel Tasarim Muhendisligi,144.00
6813,NECMETTIN ERBAKAN UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6676,YALOVA UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6743,KARADENIZ TEKNIK UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6401,FIRAT UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6810,KOCAELI UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6762,MANISA CELÂL BAYAR UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6597,RECEP TAYYIP ERDOGAN UNIVERSITESI,Enerji Sistemleri Muhendisligi,144.00
6314,ERCIYES UNIVERSITESI,Ermeni Dili ve Kulturu,155.31
6307,AKDENIZ UNIVERSITESI,Eski Yunan Dili ve Edebiyati,159.00
6248,ATATURK UNIVERSITESI,Fars Dili ve Edebiyati,185.72
6312,SELCUK UNIVERSITESI,Fars Dili ve Edebiyati,159.00
6310,ANKARA UNIVERSITESI,Fars Dili ve Edebiyati,159.00
6221,KIRIKKALE UNIVERSITESI,Farsca Mutercim ve Tercumanlik,203.31
6929,MANISA CELÂL BAYAR UNIVERSITESI,Finans ve Bankacilik,120.00
6430,ISTANBUL MEDENIYET UNIVERSITESI,Fizik Muhendisligi,144.00
6980,GAZI UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6981,MUGLA SITKI KOCMAN UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
7007,MARMARA UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6988,PAMUKKALE UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6996,HACETTEPE UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6983,DOKUZ EYLUL UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6991,KUTAHYA SAGLIK BILIMLERI UNIVERSITESI,Fizyoterapi ve Rehabilitasyon,105.00
6954,SULEYMAN DEMIREL UNIVERSITESI,Gazetecilik,115.00
7006,MARMARA UNIVERSITESI,Gazetecilik,105.00
6734,KARADENIZ TEKNIK UNIVERSITESI,Gemi Insaati ve Gemi Makineleri Muhendisligi,144.00
6663,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Gemi Insaati ve Gemi Makineleri Muhendisligi,144.00
6700,BURSA TEKNIK UNIVERSITESI,Gemi Insaati ve Gemi Makineleri Muhendisligi,144.00
6696,TRAKYA UNIVERSITESI,Genetik ve Biyomuhendislik,144.00
6707,BURSA TEKNIK UNIVERSITESI,Gida Muhendisligi,144.00
6812,NECMETTIN ERBAKAN UNIVERSITESI,Gida Muhendisligi,144.00
6606,PAMUKKALE UNIVERSITESI,Gida Muhendisligi,144.00
6647,ATATURK UNIVERSITESI,Gida Muhendisligi,144.00
6759,AKDENIZ UNIVERSITESI,Gida Muhendisligi,144.00
6787,MANISA CELÂL BAYAR UNIVERSITESI,Gida Muhendisligi,144.00
6807,AFYON KOCATEPE UNIVERSITESI,Gida Muhendisligi,144.00
6695,TRAKYA UNIVERSITESI,Gida Muhendisligi,144.00
6727,CANAKKALE ONSEKIZ MART UNIVERSITESI,Gida Muhendisligi,144.00
6691,CANKIRI KARATEKIN UNIVERSITESI,Gida Muhendisligi,144.00
6660,BALIKESIR UNIVERSITESI,Gida Muhendisligi,144.00
6673,USAK UNIVERSITESI,Gida Muhendisligi,144.00
6637,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Gida Muhendisligi,144.00
6966,SULEYMAN DEMIREL UNIVERSITESI,Halkla Iliskiler ve Tanitim,110.00
7005,MARMARA UNIVERSITESI,Halkla Iliskiler ve Tanitim,105.00
6902,CUKUROVA UNIVERSITESI,Hemsirelik,140.00
6920,SAKARYA UNIVERSITESI,Hemsirelik,130.00
6912,BURSA ULUDAG UNIVERSITESI,Hemsirelik,130.00
6922,ESKISEHIR OSMANGAZI UNIVERSITESI,Hemsirelik,130.00
6917,KUTAHYA SAGLIK BILIMLERI UNIVERSITESI,Hemsirelik,130.00
6909,CANAKKALE ONSEKIZ MART UNIVERSITESI,Hemsirelik,130.00
6910,FIRAT UNIVERSITESI,Hemsirelik,130.00
6926,AFYONKARAHISAR SAGLIK BILIMLERI UNIVERSITESI,Hemsirelik,121.00
6937,ONDOKUZ MAYIS UNIVERSITESI,Hemsirelik,120.00
6938,GIRESUN UNIVERSITESI,Hemsirelik,120.00
6944,KILIS 7 ARALIK UNIVERSITESI,Hemsirelik,120.00
6934,HARRAN UNIVERSITESI,Hemsirelik,120.00
6978,MUS ALPARSLAN UNIVERSITESI,Hemsirelik,110.00
6957,IZMIR BAKIRCAY UNIVERSITESI,Hemsirelik,110.00
6960,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Hemsirelik,110.00
6970,SINOP UNIVERSITESI,Hemsirelik,110.00
6972,AMASYA UNIVERSITESI,Hemsirelik,110.00
6971,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Hemsirelik,110.00
6896,AFYON KOCATEPE UNIVERSITESI,Hukuk,140.00
6921,PAMUKKALE UNIVERSITESI,Hukuk,130.00
6919,ONDOKUZ MAYIS UNIVERSITESI,Hukuk,130.00
6918,NECMETTIN ERBAKAN UNIVERSITESI,Hukuk,130.00
6947,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Hukuk,120.00
6946,IZMIR DEMOKRASI UNIVERSITESI,Hukuk,120.00
6939,KIRKLARELI UNIVERSITESI,Hukuk,120.00
6964,TURK-ALMAN UNIVERSITESI,Hukuk,110.00
6967,SELCUK UNIVERSITESI,Iktisat,110.00
