id,university,department,score
3915,BURSA ULUDAG UNIVERSITESI,Biyoloji,309.02
3993,AKDENIZ UNIVERSITESI,Biyoloji,305.93
4015,ESKISEHIR TEKNIK UNIVERSITESI,Biyoloji,305.25
4098,CANAKKALE ONSEKIZ MART UNIVERSITESI,Biyoloji,301.95
4119,MUGLA SITKI KOCMAN UNIVERSITESI,Biyoloji,301.02
4185,ANKARA HACI BAYRAM VELI UNIVERSITESI,Biyoloji,298.74
4189,PAMUKKALE UNIVERSITESI,Biyoloji,298.55
4224,SAKARYA UNIVERSITESI,Biyoloji,296.78
4252,KOCAELI UNIVERSITESI,Biyoloji,295.60
4272,MANISA CELÂL BAYAR UNIVERSITESI,Biyoloji,294.82
4306,AYDIN ADNAN MENDERES UNIVERSITESI,Biyoloji,293.54
4307,ONDOKUZ MAYIS UNIVERSITESI,Biyoloji,293.53
4323,ERCIYES UNIVERSITESI,Biyoloji,292.68
4344,CUKUROVA UNIVERSITESI,Biyoloji,291.85
4346,MERSIN UNIVERSITESI,Biyoloji,291.79
4367,BALIKESIR UNIVERSITESI,Biyoloji,291.17
4401,TRAKYA UNIVERSITESI,Biyoloji,289.87
4411,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Biyoloji,289.48
4434,SULEYMAN DEMIREL UNIVERSITESI,Biyoloji,288.16
4469,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Biyoloji,286.69
4478,KARADENIZ TEKNIK UNIVERSITESI,Biyoloji,286.37
4492,DICLE UNIVERSITESI,Biyoloji,285.94
4556,GAZIANTEP UNIVERSITESI,Biyoloji,283.12
4575,SELCUK UNIVERSITESI,Biyoloji,282.17
4583,DUZCE UNIVERSITESI,Biyoloji,281.86
4615,KUTAHYA DUMLUPINAR UNIVERSITESI,Biyoloji,280.75
4645,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Biyoloji,279.84
4729,HATAY MUSTAFA KEMAL UNIVERSITESI,Biyoloji,276.42
4746,KIRIKKALE UNIVERSITESI,Biyoloji,275.80
4796,HARRAN UNIVERSITESI,Biyoloji,273.80
4823,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Biyoloji,272.75
4859,INONU UNIVERSITESI,Biyoloji,271.37
4863,AKSARAY UNIVERSITESI,Biyoloji,271.16
4878,GIRESUN UNIVERSITESI,Biyoloji,270.71
4915,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Biyoloji,269.22
4952,SINOP UNIVERSITESI,Biyoloji,268.09
4965,SIVAS CUMHURIYET UNIVERSITESI,Biyoloji,267.68
4994,FIRAT UNIVERSITESI,Biyoloji,266.78
5002,NIGDE OMER HALISDEMIR UNIVERSITESI,Biyoloji,266.50
5006,VAN YUZUNCU YIL UNIVERSITESI,Biyoloji,266.36
5034,RECEP TAYYIP ERDOGAN UNIVERSITESI,Biyoloji,265.39
5048,KASTAMONU UNIVERSITESI,Biyoloji,264.91
5059,ADIYAMAN UNIVERSITESI,Biyoloji,264.66
5087,ATATURK UNIVERSITESI,Biyoloji,262.61
5105,CANKIRI KARATEKIN UNIVERSITESI,Biyoloji,261.76
5119,TOKAT GAZIOSMANPASA UNIVERSITESI,Biyoloji,261.18
5159,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Biyoloji,259.55
5256,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Biyoloji,255.88
5340,OSMANIYE KORKUT ATA UNIVERSITESI,Biyoloji,252.56
5718,KAFKAS UNIVERSITESI,Biyoloji,239.55
2882,HACETTEPE UNIVERSITESI,Biyoloji Ogretmenligi,346.16
3204,GAZI UNIVERSITESI,Biyoloji Ogretmenligi,333.53
3274,MARMARA UNIVERSITESI,Biyoloji Ogretmenligi,330.57
3464,DOKUZ EYLUL UNIVERSITESI,Biyoloji Ogretmenligi,324.67
3826,ONDOKUZ MAYIS UNIVERSITESI,Biyoloji Ogretmenligi,312.04
2312,IZMIR KATIP CELEBI UNIVERSITESI,Biyomedikal Muhendisligi,364.55
2339,ISTINYE UNIVERSITESI,Biyomedikal Muhendisligi,363.77
2522,ISTANBUL ATLAS UNIVERSITESI,Biyomedikal Muhendisligi,358.20
2952,IZMIR DEMOKRASI UNIVERSITESI,Biyomedikal Muhendisligi,342.95
3304,ISTANBUL AREL UNIVERSITESI,Biyomedikal Muhendisligi,329.63
3876,KOCAELI UNIVERSITESI,Biyomedikal Muhendisligi,310.66
3914,DOGU AKDENIZ UNIVERSITESI,Biyomedikal Muhendisligi,309.06
3181,MANISA CELÂL BAYAR UNIVERSITESI,Biyomuhendislik,334.35
3370,ABDULLAH GUL UNIVERSITESI,Biyomuhendislik,327.64
4289,BURSA ULUDAG UNIVERSITESI,Biyosistem Muhendisligi,294.11
4708,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Biyosistem Muhendisligi,277.27
4763,AYDIN ADNAN MENDERES UNIVERSITESI,Biyosistem Muhendisligi,275.08
4775,ERCIYES UNIVERSITESI,Biyosistem Muhendisligi,274.72
4848,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Biyosistem Muhendisligi,271.83
4930,DUZCE UNIVERSITESI,Biyosistem Muhendisligi,268.71
5093,BILECIK SEYH EDEBALI UNIVERSITESI,Biyosistem Muhendisligi,262.31
5210,NECMETTIN ERBAKAN UNIVERSITESI,Biyosistem Muhendisligi,257.69
5240,NIGDE OMER HALISDEMIR UNIVERSITESI,Biyosistem Muhendisligi,256.52
5367,TOKAT GAZIOSMANPASA UNIVERSITESI,Biyosistem Muhendisligi,251.58
5458,KIRSEHIR AHI EVRAN UNIVERSITESI,Biyosistem Muhendisligi,249.10
5472,VAN YUZUNCU YIL UNIVERSITESI,Biyosistem Muhendisligi,248.45
5481,HATAY MUSTAFA KEMAL UNIVERSITESI,Biyosistem Muhendisligi,248.17
5493,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Biyosistem Muhendisligi,247.68
5611,MALATYA TURGUT OZAL UNIVERSITESI,Biyosistem Muhendisligi,243.49
5784,BINGOL UNIVERSITESI,Biyosistem Muhendisligi,236.66
4456,MERSIN UNIVERSITESI,Biyoteknoloji,287.10
4493,SELCUK UNIVERSITESI,Biyoteknoloji,285.90
4782,NECMETTIN ERBAKAN UNIVERSITESI,Biyoteknoloji,274.32
4887,BARTIN UNIVERSITESI,Biyoteknoloji,270.35
5158,NIGDE OMER HALISDEMIR UNIVERSITESI,Biyoteknoloji,259.56
3532,ANKARA UNIVERSITESI,Bulgar Dili ve Edebiyati,322.26
5420,TRAKYA UNIVERSITESI,Bulgarca Mutercim ve Tercumanlik,250.31
2749,ISTANBUL UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,350.35
2893,HACETTEPE UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,345.67
3253,ANKARA UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,331.50
3581,ANKARA HACI BAYRAM VELI UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,320.30
4889,MUGLA SITKI KOCMAN UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,270.32
5085,DICLE UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,262.63
5308,PAMUKKALE UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,253.97
5429,HOCA AHMET YESEVI ULUSLARARASI TURK-KAZAK UNIVERSITESI*,Cagdas Turk Lehceleri ve Edebiyatlari,250.00
5731,AFYON KOCATEPE UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,238.97
5796,FIRAT UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,236.20
5896,ATATURK UNIVERSITESI,Cagdas Turk Lehceleri ve Edebiyatlari,232.32
4933,ANKARA UNIVERSITESI,Cagdas Yunan Dili ve Edebiyati,268.64
4983,TRAKYA UNIVERSITESI,Cagdas Yunan Dili ve Edebiyati,267.14
3353,MARMARA UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,328.17
3879,ANKARA HACI BAYRAM VELI UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,310.46
4225,ANADOLU UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,296.74
4432,AKDENIZ UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,288.23
4547,KOCAELI UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,283.37
4824,SAKARYA UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,272.73
5122,MERSIN UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,260.99
5139,MANISA CELÂL BAYAR UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,260.26
5148,MUGLA SITKI KOCMAN UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,259.95
5203,YALOVA UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,257.94
5208,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,257.72
5269,PAMUKKALE UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,255.26
5282,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,254.90
5376,CANAKKALE ONSEKIZ MART UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,251.25
5468,TRAKYA UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,248.76
5480,AYDIN ADNAN MENDERES UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,248.21
5509,SULEYMAN DEMIREL UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,247.16
5656,KARADENIZ TEKNIK UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,241.43
5833,KIRKLARELI UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,234.76
5852,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Calisma Ekonomisi ve Endustri Iliskileri,233.83
5723,ERCIYES UNIVERSITESI,Cerkez Dili ve Kulturu,239.23
5905,DUZCE UNIVERSITESI,Cerkez Dili ve Kulturu,231.95
2616,GEBZE TEKNIK UNIVERSITESI,Cevre Muhendisligi,354.85
2636,IZMIR KATIP CELEBI UNIVERSITESI,Cevre Muhendisligi,353.87
2329,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Cin Dili ve Edebiyati,364.02
4288,GIRNE AMERIKAN UNIVERSITESI,Cin Dili ve Edebiyati,294.14
2709,SELCUK UNIVERSITESI,Cizgi Film ve Animasyon,351.73
3277,ALANYA UNIVERSITESI,Cizgi Film ve Animasyon,330.45
2473,HACETTEPE UNIVERSITESI,Cocuk Gelisimi,359.82
2724,ANKARA UNIVERSITESI,Cocuk Gelisimi,351.21
2803,ISTANBUL MEDIPOL UNIVERSITESI,Cocuk Gelisimi,348.52
2853,ISTANBUL BILGI UNIVERSITESI,Cocuk Gelisimi,347.18
2907,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Cocuk Gelisimi,344.94
3016,BIRUNI UNIVERSITESI,Cocuk Gelisimi,340.53
3018,ATILIM UNIVERSITESI,Cocuk Gelisimi,340.47
3098,SELCUK UNIVERSITESI,Cocuk Gelisimi,337.44
3106,KTO KARATAY UNIVERSITESI,Cocuk Gelisimi,337.22
3119,ONDOKUZ MAYIS UNIVERSITESI,Cocuk Gelisimi,336.84
3129,SAGLIK BILIMLERI UNIVERSITESI,Cocuk Gelisimi,336.38
3165,AYDIN ADNAN MENDERES UNIVERSITESI,Cocuk Gelisimi,334.94
3200,EGE UNIVERSITESI,Cocuk Gelisimi,333.68
3257,AKDENIZ UNIVERSITESI,Cocuk Gelisimi,331.41
3272,AVRASYA UNIVERSITESI,Cocuk Gelisimi,330.74
3297,ISTANBUL OKAN UNIVERSITESI,Cocuk Gelisimi,329.84
3317,ATATURK UNIVERSITESI,Cocuk Gelisimi,329.06
3342,ISTANBUL BEYKENT UNIVERSITESI,Cocuk Gelisimi,328.31
3362,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Cocuk Gelisimi,327.87
3378,MUDANYA UNIVERSITESI,Cocuk Gelisimi,327.40
3380,USKUDAR UNIVERSITESI,Cocuk Gelisimi,327.35
3429,INONU UNIVERSITESI,Cocuk Gelisimi,326.00
3433,ISTANBUL AYDIN UNIVERSITESI,Cocuk Gelisimi,325.91
3461,ISTINYE UNIVERSITESI,Cocuk Gelisimi,324.75
3474,KIRIKKALE UNIVERSITESI,Cocuk Gelisimi,324.28
3495,KAPADOKYA UNIVERSITESI,Cocuk Gelisimi,323.59
3546,KIRSEHIR AHI EVRAN UNIVERSITESI,Cocuk Gelisimi,321.72
3551,ISTANBUL AREL UNIVERSITESI,Cocuk Gelisimi,321.62
3582,BILECIK SEYH EDEBALI UNIVERSITESI,Cocuk Gelisimi,320.29
3636,ISTANBUL KENT UNIVERSITESI,Cocuk Gelisimi,319.25
3649,ISTANBUL GELISIM UNIVERSITESI,Cocuk Gelisimi,318.84
3663,ISTANBUL GEDIK UNIVERSITESI,Cocuk Gelisimi,318.05
3670,OSMANIYE KORKUT ATA UNIVERSITESI,Cocuk Gelisimi,317.72
3673,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Cocuk Gelisimi,317.62
3708,HITIT UNIVERSITESI,Cocuk Gelisimi,316.39
3714,AFYON KOCATEPE UNIVERSITESI,Cocuk Gelisimi,316.23
3720,KARABUK UNIVERSITESI,Cocuk Gelisimi,316.09
3735,ISTANBUL ESENYURT UNIVERSITESI,Cocuk Gelisimi,315.61
3758,CANKIRI KARATEKIN UNIVERSITESI,Cocuk Gelisimi,314.68
3776,KIRKLARELI UNIVERSITESI,Cocuk Gelisimi,314.02
3831,YOZGAT BOZOK UNIVERSITESI,Cocuk Gelisimi,311.89
3881,MUNZUR UNIVERSITESI,Cocuk Gelisimi,310.42
4694,ULUSLARARASI KIBRIS UNIVERSITESI,Cocuk Gelisimi,277.85
4810,KIBRIS SAGLIK VE TOPLUM BILIMLERI UNIVERSITESI,Cocuk Gelisimi,273.39
2475,ISTANBUL UNIVERSITESI,Cografya,359.80
2479,MARMARA UNIVERSITESI,Cografya,359.73
2592,EGE UNIVERSITESI,Cografya,355.55
2686,ANKARA HACI BAYRAM VELI UNIVERSITESI,Cografya,352.35
2874,AKDENIZ UNIVERSITESI,Cografya,346.37
2967,BURSA ULUDAG UNIVERSITESI,Cografya,342.37
3086,GAZIANTEP UNIVERSITESI,Cografya,337.88
3184,ONDOKUZ MAYIS UNIVERSITESI,Cografya,334.24
3236,IZMIR KATIP CELEBI UNIVERSITESI,Cografya,332.19
3279,CANAKKALE ONSEKIZ MART UNIVERSITESI,Cografya,330.44
3447,SAKARYA UNIVERSITESI,Cografya,325.25
3654,HARRAN UNIVERSITESI,Cografya,318.46
3671,IZMIR BAKIRCAY UNIVERSITESI,Cografya,317.67
3676,PAMUKKALE UNIVERSITESI,Cografya,317.58
3738,VAN YUZUNCU YIL UNIVERSITESI,Cografya,315.46
3793,BALIKESIR UNIVERSITESI,Cografya,313.24
3803,INONU UNIVERSITESI,Cografya,312.71
3878,SAMSUN UNIVERSITESI,Cografya,310.46
3960,MANISA CELÂL BAYAR UNIVERSITESI,Cografya,307.31
4009,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Cografya,305.41
4018,HATAY MUSTAFA KEMAL UNIVERSITESI,Cografya,305.17
4047,SULEYMAN DEMIREL UNIVERSITESI,Cografya,304.00
4068,FIRAT UNIVERSITESI,Cografya,303.13
4077,ATATURK UNIVERSITESI,Cografya,302.99
4155,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Cografya,299.60
4228,AFYON KOCATEPE UNIVERSITESI,Cografya,296.55
4257,GIRESUN UNIVERSITESI,Cografya,295.44
4472,NIGDE OMER HALISDEMIR UNIVERSITESI,Cografya,286.67
4474,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Cografya,286.55
4550,USAK UNIVERSITESI,Cografya,283.35
4558,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Cografya,282.79
4576,TOKAT GAZIOSMANPASA UNIVERSITESI,Cografya,282.13
4610,OSMANIYE KORKUT ATA UNIVERSITESI,Cografya,280.92
4705,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Cografya,277.30
4781,BILECIK SEYH EDEBALI UNIVERSITESI,Cografya,274.40
4807,AGRI IBRAHIM CECEN UNIVERSITESI,Cografya,273.43
4819,KIRSEHIR AHI EVRAN UNIVERSITESI,Cografya,272.95
4888,SIIRT UNIVERSITESI,Cografya,270.33
4899,KARABUK UNIVERSITESI,Cografya,270.02
4902,KASTAMONU UNIVERSITESI,Cografya,269.93
4956,KILIS 7 ARALIK UNIVERSITESI,Cografya,267.94
4982,BINGOL UNIVERSITESI,Cografya,267.20
4991,MUNZUR UNIVERSITESI,Cografya,266.82
4996,CANKIRI KARATEKIN UNIVERSITESI,Cografya,266.66
5100,GUMUSHANE UNIVERSITESI,Cografya,262.09
5315,IGDIR UNIVERSITESI,Cografya,253.55
5482,ARDAHAN UNIVERSITESI,Cografya,248.17
2402,ATATURK UNIVERSITESI,Cografya Ogretmenligi,361.80
2698,GIRNE UNIVERSITESI,Deniz Ulastirma Isletme Muhendisligi,352.00
2736,ISKENDERUN TEKNIK UNIVERSITESI,Deniz Ulastirma Isletme Muhendisligi,350.94
2814,RECEP TAYYIP ERDOGAN UNIVERSITESI,Deniz Ulastirma Isletme Muhendisligi,348.24
3091,GIRNE AMERIKAN UNIVERSITESI,Deniz Ulastirma Isletme Muhendisligi,337.60
2664,ISTANBUL TEKNIK UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,353.16
2667,DOKUZ EYLUL UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,353.07
3722,AKDENIZ UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,316.07
3860,KOCAELI UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,310.86
4071,MERSIN UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,303.11
4168,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,299.24
4743,SAMSUN UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,275.85
5023,ORDU UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,265.79
5174,ISKENDERUN TEKNIK UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,259.13
5193,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,258.41
5797,GIRNE UNIVERSITESI,Denizcilik Isletmeleri Yonetimi,236.20
3672,EGE UNIVERSITESI,Deri Muhendisligi,317.65
2325,ISTANBUL GEDIK UNIVERSITESI,Dijital Oyun Tasarimi,364.17
2843,DOGU AKDENIZ UNIVERSITESI,Dijital Oyun Tasarimi,347.36
2999,HASAN KALYONCU UNIVERSITESI,Dijital Oyun Tasarimi,341.20
3021,ISTANBUL ESENYURT UNIVERSITESI,Dijital Oyun Tasarimi,340.41
4230,KAHRAMANMARAS ISTIKLAL UNIVERSITESI,Dijital Oyun Tasarimi,296.50
4462,LEFKE AVRUPA UNIVERSITESI,Dijital Oyun Tasarimi,286.90
4940,ULUSLARARASI KIBRIS UNIVERSITESI,Dijital Oyun Tasarimi,268.44
5157,ARKIN YARATICI SANATLAR VE TASARIM UNIVERSITESI,Dijital Oyun Tasarimi,259.69
3936,NECMETTIN ERBAKAN UNIVERSITESI,Dilbilimi,308.36
5386,KIRGIZISTAN-TURKIYE MANAS UNIVERSITESI*,Dogu Dilleri,251.00
2436,ISTANBUL MEDIPOL UNIVERSITESI,Ebelik,360.70
2461,KTO KARATAY UNIVERSITESI,Ebelik,360.10
2704,ANTALYA BILIM UNIVERSITESI,Ebelik,351.91
2725,EGE UNIVERSITESI,Ebelik,351.17
2784,MARMARA UNIVERSITESI,Ebelik,349.02
2825,ESKISEHIR OSMANGAZI UNIVERSITESI,Ebelik,348.03
2833,SAGLIK BILIMLERI UNIVERSITESI,Ebelik,347.69
2890,ANKARA MEDIPOL UNIVERSITESI,Ebelik,345.81
2891,CUKUROVA UNIVERSITESI,Ebelik,345.80
2896,LOKMAN HEKIM UNIVERSITESI,Ebelik,345.55
2924,ISTANBUL UNIVERSITESI-CERRAHPASA,Ebelik,344.21
2965,SELCUK UNIVERSITESI,Ebelik,342.42
3043,IZMIR TINAZTEPE UNIVERSITESI,Ebelik,339.56
3044,ONDOKUZ MAYIS UNIVERSITESI,Ebelik,339.56
3077,MERSIN UNIVERSITESI,Ebelik,338.29
3107,CANAKKALE ONSEKIZ MART UNIVERSITESI,Ebelik,337.21
3134,AYDIN ADNAN MENDERES UNIVERSITESI,Ebelik,336.13
3135,SULEYMAN DEMIREL UNIVERSITESI,Ebelik,336.10
3142,GAZIANTEP UNIVERSITESI,Ebelik,335.84
3156,KOCAELI UNIVERSITESI,Ebelik,335.33
3163,MARDIN ARTUKLU UNIVERSITESI,Ebelik,335.11
3166,SAKARYA UNIVERSITESI,Ebelik,334.92
3185,VAN YUZUNCU YIL UNIVERSITESI,Ebelik,334.18
3209,BALIKESIR UNIVERSITESI,Ebelik,333.29
3213,MANISA CELÂL BAYAR UNIVERSITESI,Ebelik,333.10
3218,TARSUS UNIVERSITESI,Ebelik,332.90
3220,BIRUNI UNIVERSITESI,Ebelik,332.86
3238,HALIC UNIVERSITESI,Ebelik,332.02
3245,FIRAT UNIVERSITESI,Ebelik,331.74
3246,USKUDAR UNIVERSITESI,Ebelik,331.74
3249,INONU UNIVERSITESI,Ebelik,331.65
3264,KUTAHYA SAGLIK BILIMLERI UNIVERSITESI,Ebelik,330.97
3266,GAZIANTEP ISLAM BILIM VE TEKNOLOJI UNIVERSITESI,Ebelik,330.86
3275,SINOP UNIVERSITESI,Ebelik,330.55
3281,FENERBAHCE UNIVERSITESI,Ebelik,330.34
3284,ISTINYE UNIVERSITESI,Ebelik,330.16
3287,AMASYA UNIVERSITESI,Ebelik,330.10
3298,NIGDE OMER HALISDEMIR UNIVERSITESI,Ebelik,329.83
3332,SIVAS CUMHURIYET UNIVERSITESI,Ebelik,328.66
3334,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Ebelik,328.55
3341,BITLIS EREN UNIVERSITESI,Ebelik,328.34
3356,ISTANBUL KENT UNIVERSITESI,Ebelik,327.98
3357,KAPADOKYA UNIVERSITESI,Ebelik,327.96
3365,DEMIROGLU BILIM UNIVERSITESI,Ebelik,327.81
3368,MALATYA TURGUT OZAL UNIVERSITESI,Ebelik,327.71
3372,ADIYAMAN UNIVERSITESI,Ebelik,327.60
3382,KARABUK UNIVERSITESI,Ebelik,327.33
3390,ISTANBUL ATLAS UNIVERSITESI,Ebelik,327.20
3393,KASTAMONU UNIVERSITESI,Ebelik,327.04
3397,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Ebelik,326.91
3413,OSMANIYE KORKUT ATA UNIVERSITESI,Ebelik,326.47
3421,AVRASYA UNIVERSITESI,Ebelik,326.24
3426,ISTANBUL ESENYURT UNIVERSITESI,Ebelik,326.02
3432,KIRSEHIR AHI EVRAN UNIVERSITESI,Ebelik,325.94
3434,GIRESUN UNIVERSITESI,Ebelik,325.83
3437,MUNZUR UNIVERSITESI,Ebelik,325.70
3467,TOKAT GAZIOSMANPASA UNIVERSITESI,Ebelik,324.59
3468,CANKIRI KARATEKIN UNIVERSITESI,Ebelik,324.55
3469,KIRKLARELI UNIVERSITESI,Ebelik,324.51
3489,YOZGAT BOZOK UNIVERSITESI,Ebelik,323.84
3498,AGRI IBRAHIM CECEN UNIVERSITESI,Ebelik,323.46
3499,KAFKAS UNIVERSITESI,Ebelik,323.40
3660,YAKIN DOGU UNIVERSITESI,Ebelik,318.25
3832,GIRNE AMERIKAN UNIVERSITESI,Ebelik,311.85
5325,DOGU AKDENIZ UNIVERSITESI,Egzersiz ve Spor Bilimleri,253.28
5615,MALATYA TURGUT OZAL UNIVERSITESI,Egzersiz ve Spor Bilimleri,243.17
3460,MARMARA UNIVERSITESI,Ekonometri,324.77
4172,ANKARA HACI BAYRAM VELI UNIVERSITESI,Ekonometri,299.15
4629,AKDENIZ UNIVERSITESI,Ekonometri,280.44
4665,DOKUZ EYLUL UNIVERSITESI,Ekonometri,278.93
4728,CUKUROVA UNIVERSITESI,Ekonometri,276.47
5111,SAKARYA UNIVERSITESI,Ekonometri,261.45
5312,PAMUKKALE UNIVERSITESI,Ekonometri,253.76
5343,AYDIN ADNAN MENDERES UNIVERSITESI,Ekonometri,252.49
5514,CANAKKALE ONSEKIZ MART UNIVERSITESI,Ekonometri,246.88
5551,MANISA CELÂL BAYAR UNIVERSITESI,Ekonometri,245.75
5599,KARADENIZ TEKNIK UNIVERSITESI,Ekonometri,243.80
5620,TRAKYA UNIVERSITESI,Ekonometri,243.06
5641,SULEYMAN DEMIREL UNIVERSITESI,Ekonometri,242.20
5873,HARRAN UNIVERSITESI,Ekonometri,233.06
5878,KIRIKKALE UNIVERSITESI,Ekonometri,232.96
6010,KUTAHYA DUMLUPINAR UNIVERSITESI,Ekonometri,227.06
6016,VAN YUZUNCU YIL UNIVERSITESI,Ekonometri,226.89
6107,INONU UNIVERSITESI,Ekonometri,220.87
6124,ATATURK UNIVERSITESI,Ekonometri,220.00
6127,SIVAS CUMHURIYET UNIVERSITESI,Ekonometri,219.67
2491,ISTANBUL 29 MAYIS UNIVERSITESI,Ekonomi,359.35
2760,ANTALYA BILIM UNIVERSITESI,Ekonomi,350.20
2791,ISTINYE UNIVERSITESI,Ekonomi,348.80
2941,ANKARA SOSYAL BILIMLER UNIVERSITESI,Ekonomi,343.45
3011,OSTIM TEKNIK UNIVERSITESI,Ekonomi,340.74
3424,ABDULLAH GUL UNIVERSITESI,Ekonomi,326.15
3442,ALTINBAS UNIVERSITESI,Ekonomi,325.49
3493,ISTANBUL TOPKAPI UNIVERSITESI,Ekonomi,323.69
4611,PAMUKKALE UNIVERSITESI,Ekonomi,280.84
5286,AYDIN ADNAN MENDERES UNIVERSITESI,Ekonomi,254.73
5756,GIRNE AMERIKAN UNIVERSITESI,Ekonomi,237.86
5762,ISKENDERUN TEKNIK UNIVERSITESI,Ekonomi,237.51
6070,LEFKE AVRUPA UNIVERSITESI,Ekonomi,223.75
2584,PIRI REIS UNIVERSITESI,Ekonomi ve Finans,355.83
2847,FENERBAHCE UNIVERSITESI,Ekonomi ve Finans,347.22
2939,ISTANBUL OKAN UNIVERSITESI,Ekonomi ve Finans,343.51
2964,ISTANBUL AYDIN UNIVERSITESI,Ekonomi ve Finans,342.48
3232,ISTANBUL GELISIM UNIVERSITESI,Ekonomi ve Finans,332.35
4118,ISTANBUL ESENYURT UNIVERSITESI,Ekonomi ve Finans,301.02
4847,AKDENIZ UNIVERSITESI,Ekonomi ve Finans,271.88
4893,SAMSUN UNIVERSITESI,Ekonomi ve Finans,270.15
5083,MUGLA SITKI KOCMAN UNIVERSITESI,Ekonomi ve Finans,262.82
5225,MANISA CELÂL BAYAR UNIVERSITESI,Ekonomi ve Finans,257.05
6014,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Ekonomi ve Finans,226.90
3622,ANKARA HACI BAYRAM VELI UNIVERSITESI,El Sanatlari,319.82
4701,SELCUK UNIVERSITESI,El Sanatlari,277.58
2621,SAKARYA UYGULAMALI BILIMLER UNIVERSITESI,Elektrik-Elektronik Muhendisligi,354.60
2822,TOROS UNIVERSITESI,Elektrik-Elektronik Muhendisligi,348.12
2933,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Elektrik-Elektronik Muhendisligi,343.94
3299,SELCUK UNIVERSITESI,Elektrik-Elektronik Muhendisligi,329.83
3335,INONU UNIVERSITESI,Elektrik-Elektronik Muhendisligi,328.54
