id,university,department,score
6554,SIVAS CUMHURIYET UNIVERSITESI,Insaat Muhendisligi,144.00
6542,SIRNAK UNIVERSITESI,Insaat Muhendisligi,144.00
6596,RECEP TAYYIP ERDOGAN UNIVERSITESI,Insaat Muhendisligi,144.00
6520,SAKARYA UNIVERSITESI,Insaat Muhendisligi,144.00
6498,ESKISEHIR OSMANGAZI UNIVERSITESI,Insaat Muhendisligi,144.00
6501,IGDIR UNIVERSITESI,Insaat Muhendisligi,144.00
6476,GIRESUN UNIVERSITESI,Insaat Muhendisligi,144.00
6447,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Insaat Muhendisligi,144.00
6443,ISKENDERUN TEKNIK UNIVERSITESI,Insaat Muhendisligi,144.00
6482,ISPARTA UYGULAMALI BILIMLER UNIVERSITESI,Insaat Muhendisligi,144.00
6424,ERZURUM TEKNIK UNIVERSITESI,Insaat Muhendisligi,144.00
6402,FIRAT UNIVERSITESI,Insaat Muhendisligi,144.00
6567,ONDOKUZ MAYIS UNIVERSITESI,Insaat Muhendisligi,144.00
6536,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Insaat Muhendisligi,144.00
6617,BATMAN UNIVERSITESI,Insaat Muhendisligi,144.00
1447,ISTANBUL UNIVERSITESI,Insan Kaynaklari Yonetimi,400.00
3239,ISTANBUL MEDIPOL UNIVERSITESI,Insan Kaynaklari Yonetimi,332.01
4530,SAKARYA UNIVERSITESI,Insan Kaynaklari Yonetimi,284.34
4647,IZMIR DEMOKRASI UNIVERSITESI,Insan Kaynaklari Yonetimi,279.78
5169,AYDIN ADNAN MENDERES UNIVERSITESI,Insan Kaynaklari Yonetimi,259.23
5198,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Insan Kaynaklari Yonetimi,258.27
5327,SULEYMAN DEMIREL UNIVERSITESI,Insan Kaynaklari Yonetimi,253.24
5457,KAYSERI UNIVERSITESI,Insan Kaynaklari Yonetimi,249.13
6103,GUMUSHANE UNIVERSITESI,Insan Kaynaklari Yonetimi,221.27
6198,DOGU AKDENIZ UNIVERSITESI,Insan Kaynaklari Yonetimi,212.81
6220,GIRNE AMERIKAN UNIVERSITESI,Insan Kaynaklari Yonetimi,204.69
6266,YAKIN DOGU UNIVERSITESI,Insan Kaynaklari Yonetimi,175.59
4202,USKUDAR UNIVERSITESI,Is Sagligi ve Guvenligi,297.99
4479,SAGLIK BILIMLERI UNIVERSITESI,Is Sagligi ve Guvenligi,286.35
4585,ISTANBUL YENI YUZYIL UNIVERSITESI,Is Sagligi ve Guvenligi,281.84
5275,CANAKKALE ONSEKIZ MART UNIVERSITESI,Is Sagligi ve Guvenligi,255.15
5414,USAK UNIVERSITESI,Is Sagligi ve Guvenligi,250.50
5434,SINOP UNIVERSITESI,Is Sagligi ve Guvenligi,249.93
5667,GUMUSHANE UNIVERSITESI,Is Sagligi ve Guvenligi,241.11
5821,BINGOL UNIVERSITESI,Is Sagligi ve Guvenligi,235.17
5861,YOZGAT BOZOK UNIVERSITESI,Is Sagligi ve Guvenligi,233.50
5904,SIIRT UNIVERSITESI,Is Sagligi ve Guvenligi,231.96
6063,MUS ALPARSLAN UNIVERSITESI,Is Sagligi ve Guvenligi,224.28
6342,ISTANBUL UNIVERSITESI,Is Sagligi ve Guvenligi,150.00
5123,KIRGIZISTAN-TURKIYE MANAS UNIVERSITESI*,Islam Bilimleri,260.96
2588,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Islam Iktisadi ve Finans,355.65
3698,KTO KARATAY UNIVERSITESI,Islam Iktisadi ve Finans,316.78
5600,SAKARYA UNIVERSITESI,Islam Iktisadi ve Finans,243.80
719,IBN HALDUN UNIVERSITESI,Islami Ilimler,443.85
956,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Islami Ilimler,428.46
1764,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Islami Ilimler,385.55
2707,ISTANBUL MEDENIYET UNIVERSITESI,Islami Ilimler,351.78
3956,ADIYAMAN UNIVERSITESI,Islami Ilimler,307.54
4219,YALOVA UNIVERSITESI,Islami Ilimler,296.98
4389,MARDIN ARTUKLU UNIVERSITESI,Islami Ilimler,290.40
4702,KARAMANOGLU MEHMETBEY UNIVERSITESI,Islami Ilimler,277.50
4806,NIGDE OMER HALISDEMIR UNIVERSITESI,Islami Ilimler,273.46
4827,KIRIKKALE UNIVERSITESI,Islami Ilimler,272.67
4922,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Islami Ilimler,268.90
4954,GAZIANTEP ISLAM BILIM VE TEKNOLOJI UNIVERSITESI,Islami Ilimler,268.08
4981,BATMAN UNIVERSITESI,Islami Ilimler,267.21
5044,KAYSERI UNIVERSITESI,Islami Ilimler,265.01
5096,AKSARAY UNIVERSITESI,Islami Ilimler,262.28
5406,BILECIK SEYH EDEBALI UNIVERSITESI,Islami Ilimler,250.91
5465,USAK UNIVERSITESI,Islami Ilimler,248.80
5601,BARTIN UNIVERSITESI,Islami Ilimler,243.72
5730,AGRI IBRAHIM CECEN UNIVERSITESI,Islami Ilimler,238.98
5750,BITLIS EREN UNIVERSITESI,Islami Ilimler,238.21
5781,TOKAT GAZIOSMANPASA UNIVERSITESI,Islami Ilimler,236.73
5832,MUS ALPARSLAN UNIVERSITESI,Islami Ilimler,234.79
5935,KAHRAMANMARAS ISTIKLAL UNIVERSITESI,Islami Ilimler,230.48
6058,BINGOL UNIVERSITESI,Islami Ilimler,224.97
14,BOGAZICI UNIVERSITESI,Isletme,541.00
107,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Isletme,511.58
146,OZYEGIN UNIVERSITESI,Isletme,503.34
182,GALATASARAY UNIVERSITESI,Isletme,496.93
190,TOBB EKONOMI VE TEKNOLOJI UNIVERSITESI,Isletme,495.71
223,ORTA DOGU TEKNIK UNIVERSITESI,Isletme,491.95
348,YEDITEPE UNIVERSITESI,Isletme,475.57
393,ISTANBUL TEKNIK UNIVERSITESI,Isletme,470.44
397,TURK-ALMAN UNIVERSITESI,Isletme,470.22
485,BAHCESEHIR UNIVERSITESI,Isletme,462.00
670,MEF UNIVERSITESI,Isletme,447.85
729,ISTANBUL BILGI UNIVERSITESI,Isletme,443.00
792,IZMIR EKONOMI UNIVERSITESI,Isletme,438.49
827,KADIR HAS UNIVERSITESI,Isletme,435.90
899,YILDIZ TEKNIK UNIVERSITESI,Isletme,431.79
1187,HACETTEPE UNIVERSITESI,Isletme,415.00
1310,MARMARA UNIVERSITESI,Isletme,407.63
1371,ANKARA UNIVERSITESI,Isletme,403.76
1446,ISTANBUL UNIVERSITESI,Isletme,400.00
1471,IBN HALDUN UNIVERSITESI,Isletme,399.05
1508,ISTANBUL MEDIPOL UNIVERSITESI,Isletme,397.44
1595,YASAR UNIVERSITESI,Isletme,393.73
1670,BASKENT UNIVERSITESI,Isletme,390.10
1937,ISTANBUL TICARET UNIVERSITESI,Isletme,379.12
1974,ATILIM UNIVERSITESI,Isletme,377.71
2155,CANKAYA UNIVERSITESI,Isletme,371.21
2367,ISTANBUL OKAN UNIVERSITESI,Isletme,362.88
2385,BURSA ULUDAG UNIVERSITESI,Isletme,362.30
2391,HALIC UNIVERSITESI,Isletme,362.07
2398,ANADOLU UNIVERSITESI,Isletme,361.87
2457,TURK HAVA KURUMU UNIVERSITESI,Isletme,360.19
2542,ANKARA HACI BAYRAM VELI UNIVERSITESI,Isletme,357.36
2548,ISTANBUL KULTUR UNIVERSITESI,Isletme,357.17
2557,ISTANBUL AYDIN UNIVERSITESI,Isletme,356.65
2561,ISTANBUL BEYKENT UNIVERSITESI,Isletme,356.45
2577,ANTALYA BILIM UNIVERSITESI,Isletme,356.04
2578,ISTANBUL MEDENIYET UNIVERSITESI,Isletme,355.95
2626,ANKARA SOSYAL BILIMLER UNIVERSITESI,Isletme,354.25
2630,EGE UNIVERSITESI,Isletme,354.10
2744,ISIK UNIVERSITESI,Isletme,350.63
2767,ISTINYE UNIVERSITESI,Isletme,350.06
2781,OSTIM TEKNIK UNIVERSITESI,Isletme,349.27
2826,ANKARA YILDIRIM BEYAZIT UNIVERSITESI,Isletme,347.99
2857,DOGUS UNIVERSITESI,Isletme,347.15
2887,ANKARA BILIM UNIVERSITESI,Isletme,345.90
2925,ISTANBUL SABAHATTIN ZAIM UNIVERSITESI,Isletme,344.17
2936,HASAN KALYONCU UNIVERSITESI,Isletme,343.76
2994,SAKARYA UNIVERSITESI,Isletme,341.37
3005,ISTANBUL NISANTASI UNIVERSITESI,Isletme,341.05
3042,ISTANBUL GELISIM UNIVERSITESI,Isletme,339.59
3052,FATIH SULTAN MEHMET VAKIF UNIVERSITESI,Isletme,339.35
3105,CUKUROVA UNIVERSITESI,Isletme,337.26
3110,ABDULLAH GUL UNIVERSITESI,Isletme,337.17
3152,ALTINBAS UNIVERSITESI,Isletme,335.54
3158,TOROS UNIVERSITESI,Isletme,335.22
3174,ISTANBUL AREL UNIVERSITESI,Isletme,334.67
3179,UFUK UNIVERSITESI,Isletme,334.36
3182,MALTEPE UNIVERSITESI,Isletme,334.28
3186,ISTANBUL KENT UNIVERSITESI,Isletme,334.15
3192,GEBZE TEKNIK UNIVERSITESI,Isletme,333.99
3260,KTO KARATAY UNIVERSITESI,Isletme,331.23
3296,BEYKOZ UNIVERSITESI,Isletme,329.87
3320,PAMUKKALE UNIVERSITESI,Isletme,329.02
3427,ISTANBUL TOPKAPI UNIVERSITESI,Isletme,326.02
3446,AKDENIZ UNIVERSITESI,Isletme,325.39
3477,ISTANBUL ATLAS UNIVERSITESI,Isletme,324.22
3485,ULUSLARARASI SARAYBOSNA UNIVERSITESI,Isletme,323.95
3517,ISTANBUL YENI YUZYIL UNIVERSITESI,Isletme,322.76
3625,ESKISEHIR OSMANGAZI UNIVERSITESI,Isletme,319.75
3639,CANAKKALE ONSEKIZ MART UNIVERSITESI,Isletme,319.14
3689,ISTANBUL RUMELI UNIVERSITESI,Isletme,317.18
3723,NUH NACI YAZGAN UNIVERSITESI,Isletme,316.02
3728,ISTANBUL SAGLIK VE TEKNOLOJI UNIVERSITESI,Isletme,315.88
3762,IZMIR DEMOKRASI UNIVERSITESI,Isletme,314.49
3772,ISTANBUL ESENYURT UNIVERSITESI,Isletme,314.21
3775,MANISA CELÂL BAYAR UNIVERSITESI,Isletme,314.06
3833,KOCAELI UNIVERSITESI,Isletme,311.82
3848,IZMIR KATIP CELEBI UNIVERSITESI,Isletme,311.33
3983,SULEYMAN DEMIREL UNIVERSITESI,Isletme,306.34
4089,ONDOKUZ MAYIS UNIVERSITESI,Isletme,302.41
4112,YALOVA UNIVERSITESI,Isletme,301.52
4114,IZMIR BAKIRCAY UNIVERSITESI,Isletme,301.38
4154,DOGU AKDENIZ UNIVERSITESI,Isletme,299.61
4210,BURSA TEKNIK UNIVERSITESI,Isletme,297.67
4321,GAZIANTEP UNIVERSITESI,Isletme,292.83
4370,ERCIYES UNIVERSITESI,Isletme,291.13
4453,MERSIN UNIVERSITESI,Isletme,287.18
4481,MUGLA SITKI KOCMAN UNIVERSITESI,Isletme,286.30
4595,ADANA ALPARSLAN TURKES BILIM VE TEKNOLOJI UNIVERSITESI,Isletme,281.58
4612,KUTAHYA DUMLUPINAR UNIVERSITESI,Isletme,280.82
4626,BANDIRMA ONYEDI EYLUL UNIVERSITESI,Isletme,280.52
4658,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Isletme,279.22
4749,ULUSLARARASI KIBRIS UNIVERSITESI,Isletme,275.64
4801,AFYON KOCATEPE UNIVERSITESI,Isletme,273.63
4832,ALANYA ALAADDIN KEYKUBAT UNIVERSITESI,Isletme,272.52
4834,TRAKYA UNIVERSITESI,Isletme,272.45
4894,BALIKESIR UNIVERSITESI,Isletme,270.11
4908,DICLE UNIVERSITESI,Isletme,269.54
4974,AYDIN ADNAN MENDERES UNIVERSITESI,Isletme,267.34
5018,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Isletme,266.13
5102,DUZCE UNIVERSITESI,Isletme,262.04
5121,NECMETTIN ERBAKAN UNIVERSITESI,Isletme,261.09
5195,GIRNE AMERIKAN UNIVERSITESI,Isletme,258.38
5227,HARRAN UNIVERSITESI,Isletme,256.95
5268,INONU UNIVERSITESI,Isletme,255.27
5284,ORDU UNIVERSITESI,Isletme,254.79
5305,MARDIN ARTUKLU UNIVERSITESI,Isletme,254.02
5310,KIRKLARELI UNIVERSITESI,Isletme,253.84
5326,VAN YUZUNCU YIL UNIVERSITESI,Isletme,253.26
5330,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Isletme,252.99
5350,USAK UNIVERSITESI,Isletme,252.22
5351,ATATURK UNIVERSITESI,Isletme,252.21
5380,KIRIKKALE UNIVERSITESI,Isletme,251.15
5382,BILECIK SEYH EDEBALI UNIVERSITESI,Isletme,251.12
5394,KIRGIZISTAN-TURKIYE MANAS UNIVERSITESI*,Isletme,251.00
5415,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Isletme,250.48
5418,GIRESUN UNIVERSITESI,Isletme,250.36
5441,NIGDE OMER HALISDEMIR UNIVERSITESI,Isletme,249.67
5446,HATAY MUSTAFA KEMAL UNIVERSITESI,Isletme,249.57
5467,FIRAT UNIVERSITESI,Isletme,248.78
5502,BATMAN UNIVERSITESI,Isletme,247.31
5504,RECEP TAYYIP ERDOGAN UNIVERSITESI,Isletme,247.29
5520,LEFKE AVRUPA UNIVERSITESI,Isletme,246.69
5523,KARABUK UNIVERSITESI,Isletme,246.61
5532,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Isletme,246.33
5554,TOKAT GAZIOSMANPASA UNIVERSITESI,Isletme,245.57
5562,AKSARAY UNIVERSITESI,Isletme,245.19
5571,YAKIN DOGU UNIVERSITESI,Isletme,244.92
5572,BARTIN UNIVERSITESI,Isletme,244.89
5586,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Isletme,244.49
5588,SIVAS CUMHURIYET UNIVERSITESI,Isletme,244.25
5596,KASTAMONU UNIVERSITESI,Isletme,243.87
5623,KARAMANOGLU MEHMETBEY UNIVERSITESI,Isletme,242.84
5628,ADIYAMAN UNIVERSITESI,Isletme,242.70
5716,SELCUK UNIVERSITESI,Isletme,239.65
5732,OSMANIYE KORKUT ATA UNIVERSITESI,Isletme,238.93
5782,ULUSLARARASI FINAL UNIVERSITESI,Isletme,236.72
5783,ERZURUM TEKNIK UNIVERSITESI,Isletme,236.68
5785,KIRSEHIR AHI EVRAN UNIVERSITESI,Isletme,236.64
5808,CANKIRI KARATEKIN UNIVERSITESI,Isletme,235.71
5923,YOZGAT BOZOK UNIVERSITESI,Isletme,231.16
5934,KIBRIS BATI UNIVERSITESI,Isletme,230.53
5955,ARTVIN CORUH UNIVERSITESI,Isletme,229.76
5980,KILIS 7 ARALIK UNIVERSITESI,Isletme,228.65
5998,BINGOL UNIVERSITESI,Isletme,227.91
6001,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Isletme,227.80
6022,AGRI IBRAHIM CECEN UNIVERSITESI,Isletme,226.47
6039,HITIT UNIVERSITESI,Isletme,225.67
6093,BAHCESEHIR KIBRIS UNIVERSITESI,Isletme,222.08
6097,MUS ALPARSLAN UNIVERSITESI,Isletme,221.64
6144,KAFKAS UNIVERSITESI,Isletme,218.47
6213,AKDENIZ KARPAZ UNIVERSITESI,Isletme,208.37
6215,ULUSLARARASI BALKAN UNIVERSITESI,Isletme,207.92
6236,RAUF DENKTAS UNIVERSITESI,Isletme,197.44
6257,DOKUZ EYLUL UNIVERSITESI,Isletme,180.00
6270,KOC UNIVERSITESI,Isletme,172.00
6398,KARADENIZ TEKNIK UNIVERSITESI,Isletme,145.00
64,ISTANBUL TEKNIK UNIVERSITESI,Isletme Muhendisligi,523.32
147,BAHCESEHIR UNIVERSITESI,Isletme Muhendisligi,503.13
3470,DOGU AKDENIZ UNIVERSITESI,Isletme Muhendisligi,324.41
4054,DOKUZ EYLUL UNIVERSITESI,Isletme),303.79
4408,YEDITEPE UNIVERSITESI,Isletme),289.62
776,ISTANBUL UNIVERSITESI,Ispanyol Dili ve Edebiyati,439.73
905,ANKARA UNIVERSITESI,Ispanyol Dili ve Edebiyati,431.57
1093,ISTANBUL MEDENIYET UNIVERSITESI,Ispanyol Dili ve Edebiyati,420.47
167,ORTA DOGU TEKNIK UNIVERSITESI,Istatistik,499.92
777,YILDIZ TEKNIK UNIVERSITESI,Istatistik,439.59
1006,HACETTEPE UNIVERSITESI,Istatistik,425.42
1086,MARMARA UNIVERSITESI,Istatistik,420.86
1199,ISTANBUL TICARET UNIVERSITESI,Istatistik,413.96
1295,ANKARA UNIVERSITESI,Istatistik,408.39
1609,MIMAR SINAN GUZEL SANATLAR UNIVERSITESI,Istatistik,393.16
1853,GAZI UNIVERSITESI,Istatistik,382.86
1967,EGE UNIVERSITESI,Istatistik,377.96
2283,ESKISEHIR TEKNIK UNIVERSITESI,Istatistik,365.77
2434,DOKUZ EYLUL UNIVERSITESI,Istatistik,360.74
2670,ESKISEHIR OSMANGAZI UNIVERSITESI,Istatistik,353.04
3133,MUGLA SITKI KOCMAN UNIVERSITESI,Istatistik,336.13
3207,CANAKKALE ONSEKIZ MART UNIVERSITESI,Istatistik,333.30
3222,ONDOKUZ MAYIS UNIVERSITESI,Istatistik,332.81
3678,SULEYMAN DEMIREL UNIVERSITESI,Istatistik,317.53
3908,CUKUROVA UNIVERSITESI,Istatistik,309.40
3981,SELCUK UNIVERSITESI,Istatistik,306.55
4254,KIRIKKALE UNIVERSITESI,Istatistik,295.55
4286,NECMETTIN ERBAKAN UNIVERSITESI,Istatistik,294.20
4405,FIRAT UNIVERSITESI,Istatistik,289.75
4755,CANKIRI KARATEKIN UNIVERSITESI,Istatistik,275.47
4043,SIVAS CUMHURIYET UNIVERSITESI,Istatistik ve Bilgisayar Bilimleri,304.07
4160,DOGU AKDENIZ UNIVERSITESI,Istatistik ve Bilgisayar Bilimleri,299.53
4195,BILECIK SEYH EDEBALI UNIVERSITESI,Istatistik ve Bilgisayar Bilimleri,298.24
979,ISTANBUL UNIVERSITESI,Italyan Dili ve Edebiyati,426.84
1212,ANKARA UNIVERSITESI,Italyan Dili ve Edebiyati,413.09
1863,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Japon Dili ve Edebiyati,382.39
6268,ERCIYES UNIVERSITESI,Japon Dili ve Edebiyati,174.00
6281,ANKARA UNIVERSITESI,Japon Dili ve Edebiyati,168.00
1102,CANAKKALE ONSEKIZ MART UNIVERSITESI,Japonca Ogretmenligi,419.73
1406,ISTANBUL TEKNIK UNIVERSITESI,Jeofizik Muhendisligi,401.99
3458,ANKARA UNIVERSITESI,Jeofizik Muhendisligi,324.86
6751,DOKUZ EYLUL UNIVERSITESI,Jeofizik Muhendisligi,144.00
557,ORTA DOGU TEKNIK UNIVERSITESI,Jeoloji Muhendisligi,455.98
1238,ISTANBUL TEKNIK UNIVERSITESI,Jeoloji Muhendisligi,411.51
3219,ANKARA UNIVERSITESI,Jeoloji Muhendisligi,332.89
3859,ISTANBUL UNIVERSITESI-CERRAHPASA,Jeoloji Muhendisligi,310.90
6754,KARADENIZ TEKNIK UNIVERSITESI,Jeoloji Muhendisligi,144.00
6472,HACETTEPE UNIVERSITESI,Jeoloji Muhendisligi,144.00
6752,DOKUZ EYLUL UNIVERSITESI,Jeoloji Muhendisligi,144.00
6561,NIGDE OMER HALISDEMIR UNIVERSITESI,Jeoloji Muhendisligi,144.00
6496,FIRAT UNIVERSITESI,Jeoloji Muhendisligi,144.00
6785,AKDENIZ UNIVERSITESI,Jeoloji Muhendisligi,144.00
6592,CUKUROVA UNIVERSITESI,Jeoloji Muhendisligi,144.00
1248,YEDITEPE UNIVERSITESI,Kamu Yonetimi,410.96
3643,ISTANBUL AYDIN UNIVERSITESI,Kamu Yonetimi,319.04
4490,ATATURK UNIVERSITESI,Kamu Yonetimi,286.01
4928,MERSIN UNIVERSITESI,Kamu Yonetimi,268.75
4962,MUGLA SITKI KOCMAN UNIVERSITESI,Kamu Yonetimi,267.77
5149,CANAKKALE ONSEKIZ MART UNIVERSITESI,Kamu Yonetimi,259.93
5182,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Kamu Yonetimi,258.84
5295,AYDIN ADNAN MENDERES UNIVERSITESI,Kamu Yonetimi,254.38
5470,HARRAN UNIVERSITESI,Kamu Yonetimi,248.57
5552,GAZIANTEP UNIVERSITESI,Kamu Yonetimi,245.73
5577,NEVSEHIR HACI BEKTAS VELI UNIVERSITESI,Kamu Yonetimi,244.78
5842,USAK UNIVERSITESI,Kamu Yonetimi,234.36
5927,NIGDE OMER HALISDEMIR UNIVERSITESI,Kamu Yonetimi,230.98
5939,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Kamu Yonetimi,230.35
5997,TOKAT GAZIOSMANPASA UNIVERSITESI,Kamu Yonetimi,227.93
6182,DOGU AKDENIZ UNIVERSITESI,Kamu Yonetimi,215.29
6341,ISTANBUL UNIVERSITESI,Kamu Yonetimi,150.00
6942,KUTAHYA DUMLUPINAR UNIVERSITESI,Kamu Yonetimi,120.00
6962,KARADENIZ TEKNIK UNIVERSITESI,Kamu Yonetimi,110.00
6979,DOKUZ EYLUL UNIVERSITESI,Kamu Yonetimi,105.00
5839,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Kanatli Hayvan Yetistiriciligi,234.49
269,KOC UNIVERSITESI,Karsilastirmali Edebiyat,485.98
297,ISTANBUL BILGI UNIVERSITESI,Karsilastirmali Edebiyat,481.11
1487,DOKUZ EYLUL UNIVERSITESI,Karsilastirmali Edebiyat,398.16
1828,ESKISEHIR OSMANGAZI UNIVERSITESI,Karsilastirmali Edebiyat,383.63
6308,SELCUK UNIVERSITESI,Karsilastirmali Edebiyat,159.00
537,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,457.38
2095,YEDITEPE UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,373.48
3538,ISTANBUL MEDIPOL UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,322.01
4085,ISTANBUL KENT UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,302.50
5336,AMASYA UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,252.73
6269,ARKIN YARATICI SANATLAR VE TASARIM UNIVERSITESI,Kentsel Tasarim ve Peyzaj Mimarligi,173.92
26,KOC UNIVERSITESI,Kimya,536.67
176,BOGAZICI UNIVERSITESI,Kimya,498.54
200,IHSAN DOGRAMACI BILKENT UNIVERSITESI,Kimya,494.79
310,ORTA DOGU TEKNIK UNIVERSITESI,Kimya,479.90
496,ISTANBUL TEKNIK UNIVERSITESI,Kimya,460.80
845,YILDIZ TEKNIK UNIVERSITESI,Kimya,434.61
1066,ANKARA UNIVERSITESI,Kimya,421.83
1429,GEBZE TEKNIK UNIVERSITESI,Kimya,400.95
1814,HACETTEPE UNIVERSITESI,Kimya,384.21
1859,MARMARA UNIVERSITESI,Kimya,382.61
1916,IZMIR KATIP CELEBI UNIVERSITESI,Kimya,380.17
2126,ISTANBUL UNIVERSITESI-CERRAHPASA,Kimya,372.20
2166,ISTANBUL UNIVERSITESI,Kimya,370.74
2634,ISTINYE UNIVERSITESI,Kimya,353.92
2706,GAZI UNIVERSITESI,Kimya,351.80
2799,EGE UNIVERSITESI,Kimya,348.62
3094,ESKISEHIR OSMANGAZI UNIVERSITESI,Kimya,337.52
3311,AKDENIZ UNIVERSITESI,Kimya,329.36
3327,DOKUZ EYLUL UNIVERSITESI,Kimya,328.79
3373,ESKISEHIR TEKNIK UNIVERSITESI,Kimya,327.58
3497,CANAKKALE ONSEKIZ MART UNIVERSITESI,Kimya,323.47
3650,BURSA TEKNIK UNIVERSITESI,Kimya,318.81
3745,BURSA ULUDAG UNIVERSITESI,Kimya,315.10
3820,SAKARYA UNIVERSITESI,Kimya,312.24
3825,CUKUROVA UNIVERSITESI,Kimya,312.05
3922,KOCAELI UNIVERSITESI,Kimya,308.89
3954,MUGLA SITKI KOCMAN UNIVERSITESI,Kimya,307.58
3968,MERSIN UNIVERSITESI,Kimya,306.93
3979,PAMUKKALE UNIVERSITESI,Kimya,306.63
4002,ONDOKUZ MAYIS UNIVERSITESI,Kimya,305.74
4012,SELCUK UNIVERSITESI,Kimya,305.39
4028,AYDIN ADNAN MENDERES UNIVERSITESI,Kimya,304.90
4038,MANISA CELÂL BAYAR UNIVERSITESI,Kimya,304.38
4055,ANKARA HACI BAYRAM VELI UNIVERSITESI,Kimya,303.79
4056,BALIKESIR UNIVERSITESI,Kimya,303.67
4084,TRAKYA UNIVERSITESI,Kimya,302.57
4087,BOLU ABANT IZZET BAYSAL UNIVERSITESI,Kimya,302.49
4099,TEKIRDAG NAMIK KEMAL UNIVERSITESI,Kimya,301.94
4122,GAZIANTEP UNIVERSITESI,Kimya,300.95
4129,KARADENIZ TEKNIK UNIVERSITESI,Kimya,300.47
4151,SULEYMAN DEMIREL UNIVERSITESI,Kimya,299.77
4180,ERCIYES UNIVERSITESI,Kimya,298.90
4205,DUZCE UNIVERSITESI,Kimya,297.84
4209,KUTAHYA DUMLUPINAR UNIVERSITESI,Kimya,297.70
4258,DOGU AKDENIZ UNIVERSITESI,Kimya,295.42
4290,AFYON KOCATEPE UNIVERSITESI,Kimya,294.08
4317,ZONGULDAK BULENT ECEVIT UNIVERSITESI,Kimya,292.93
4450,KIRIKKALE UNIVERSITESI,Kimya,287.41
4491,DICLE UNIVERSITESI,Kimya,285.97
4496,KARABUK UNIVERSITESI,Kimya,285.83
4545,SIVAS CUMHURIYET UNIVERSITESI,Kimya,283.43
4594,HATAY MUSTAFA KEMAL UNIVERSITESI,Kimya,281.58
4600,ATATURK UNIVERSITESI,Kimya,281.49
4617,NIGDE OMER HALISDEMIR UNIVERSITESI,Kimya,280.67
4632,INONU UNIVERSITESI,Kimya,280.35
4637,BURDUR MEHMET AKIF ERSOY UNIVERSITESI,Kimya,280.18
4684,TOKAT GAZIOSMANPASA UNIVERSITESI,Kimya,278.35
4686,RECEP TAYYIP ERDOGAN UNIVERSITESI,Kimya,278.33
4707,VAN YUZUNCU YIL UNIVERSITESI,Kimya,277.27
4816,FIRAT UNIVERSITESI,Kimya,273.19
4825,KAHRAMANMARAS SUTCU IMAM UNIVERSITESI,Kimya,272.69
4944,ERZINCAN BINALI YILDIRIM UNIVERSITESI,Kimya,268.24
4968,HARRAN UNIVERSITESI,Kimya,267.65
4985,CANKIRI KARATEKIN UNIVERSITESI,Kimya,266.88
5107,OSMANIYE KORKUT ATA UNIVERSITESI,Kimya,261.65
5647,KAFKAS UNIVERSITESI,Kimya,241.78
5745,SIIRT UNIVERSITESI,Kimya,238.40
61,BOGAZICI UNIVERSITESI,Kimya Muhendisligi,524.41
109,ORTA DOGU TEKNIK UNIVERSITESI,Kimya Muhendisligi,511.55
153,ISTANBUL TEKNIK UNIVERSITESI,Kimya Muhendisligi,501.96
279,YILDIZ TEKNIK UNIVERSITESI,Kimya Muhendisligi,484.45
341,YEDITEPE UNIVERSITESI,Kimya Muhendisligi,476.14
401,HACETTEPE UNIVERSITESI,Kimya Muhendisligi,469.66
464,IZMIR KATIP CELEBI UNIVERSITESI,Kimya Muhendisligi,463.99
605,EGE UNIVERSITESI,Kimya Muhendisligi,452.27
639,GAZI UNIVERSITESI,Kimya Muhendisligi,449.81
681,MARMARA UNIVERSITESI,Kimya Muhendisligi,446.86
736,ANKARA UNIVERSITESI,Kimya Muhendisligi,442.60
775,GEBZE TEKNIK UNIVERSITESI,Kimya Muhendisligi,439.73
887,ISTANBUL UNIVERSITESI-CERRAHPASA,Kimya Muhendisligi,432.40
